ssid,bssid,rssi,channel,time,band,observed_room,file_name,target_room,point_type,point_id
wi_dje_411,0A:29:D5:2B:5F:10,-73,36,오후 5:30:26,5GHz,411,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_411,0A:29:D5:2B:5F:10,-73,36,오후 5:30:28,5GHz,411,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_411,0A:29:D5:2B:5F:10,-72,36,오후 5:30:31,5GHz,411,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_411,0A:29:D5:2B:5F:10,-71,36,오후 5:30:34,5GHz,411,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_410,06:29:D5:47:E8:30,-35,11,오후 5:30:23,2.4GHz,410,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_410,06:29:D5:47:E8:30,-39,11,오후 5:30:26,2.4GHz,410,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_410,06:29:D5:47:E8:30,-41,11,오후 5:30:28,2.4GHz,410,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_410,06:29:D5:47:E8:30,-41,11,오후 5:30:31,2.4GHz,410,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_410,06:29:D5:47:E8:30,-44,11,오후 5:30:34,2.4GHz,410,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_409,0A:29:D5:47:E8:10,-72,116,오후 5:30:23,5GHz,409,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_409,0A:29:D5:47:E8:10,-73,116,오후 5:30:26,5GHz,409,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_409,0A:29:D5:47:E8:10,-73,116,오후 5:30:28,5GHz,409,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_409,0A:29:D5:47:E8:10,-73,116,오후 5:30:31,5GHz,409,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_409,0A:29:D5:47:E8:10,-74,116,오후 5:30:34,5GHz,409,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_411,06:29:D5:2B:5F:10,-69,1,오후 5:30:23,2.4GHz,411,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_411,06:29:D5:2B:5F:10,-69,1,오후 5:30:26,2.4GHz,411,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_411,06:29:D5:2B:5F:10,-69,1,오후 5:30:28,2.4GHz,411,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_411,06:29:D5:2B:5F:10,-69,1,오후 5:30:31,2.4GHz,411,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_411,06:29:D5:2B:5F:10,-69,1,오후 5:30:34,2.4GHz,411,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_311,0A:29:D5:2B:31:90,-92,116,오후 5:30:23,5GHz,311,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_409,06:29:D5:47:E8:10,-65,1,오후 5:30:31,2.4GHz,409,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_409,06:29:D5:47:E8:10,-65,1,오후 5:30:34,2.4GHz,409,인수_data/410_공유기.txt,410,공유기,410_공유기
wi_dje_405,0A:29:D5:47:DF:20,-33,149,오후 5:15:01,5GHz,405,인수_data/405_공유기.txt,405,공유기,405_공유기
wi_dje_405,0A:29:D5:47:DF:20,-33,149,오후 5:15:05,5GHz,405,인수_data/405_공유기.txt,405,공유기,405_공유기
wi_dje_405,0A:29:D5:47:DF:20,-34,149,오후 5:15:08,5GHz,405,인수_data/405_공유기.txt,405,공유기,405_공유기
wi_dje_405,0A:29:D5:47:DF:20,-34,149,오후 5:15:11,5GHz,405,인수_data/405_공유기.txt,405,공유기,405_공유기
wi_dje_404,0A:29:D5:47:EF:E0,-71,116,오후 5:15:01,5GHz,404,인수_data/405_공유기.txt,405,공유기,405_공유기
wi_dje_404,0A:29:D5:47:EF:E0,-72,116,오후 5:15:05,5GHz,404,인수_data/405_공유기.txt,405,공유기,405_공유기
wi_dje_404,0A:29:D5:47:EF:E0,-71,116,오후 5:15:08,5GHz,404,인수_data/405_공유기.txt,405,공유기,405_공유기
wi_dje_404,0A:29:D5:47:EF:E0,-71,116,오후 5:15:11,5GHz,404,인수_data/405_공유기.txt,405,공유기,405_공유기
wi_dje_405,06:29:D5:47:DF:20,-31,1,오후 5:15:11,2.4GHz,405,인수_data/405_공유기.txt,405,공유기,405_공유기
wi_dje_405,0A:29:D5:47:DF:20,-53,149,오후 5:14:17,5GHz,405,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_405,0A:29:D5:47:DF:20,-53,149,오후 5:14:20,5GHz,405,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_405,0A:29:D5:47:DF:20,-52,149,오후 5:14:23,5GHz,405,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_404,0A:29:D5:47:EF:E0,-71,116,오후 5:14:17,5GHz,404,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_404,0A:29:D5:47:EF:E0,-72,116,오후 5:14:20,5GHz,404,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_404,0A:29:D5:47:EF:E0,-71,116,오후 5:14:23,5GHz,404,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_205,06:29:D5:2B:31:10,-64,1,오후 5:14:17,2.4GHz,205,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_205,06:29:D5:2B:31:10,-68,1,오후 5:14:20,2.4GHz,205,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_205,06:29:D5:2B:31:10,-68,1,오후 5:14:23,2.4GHz,205,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_402,0A:29:D5:47:E3:20,-88,52,오후 5:14:17,5GHz,402,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_402,0A:29:D5:47:E3:20,-88,52,오후 5:14:20,5GHz,402,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_402,0A:29:D5:47:E3:20,-88,52,오후 5:14:23,5GHz,402,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_405,06:29:D5:47:DF:20,-47,1,오후 5:14:17,2.4GHz,405,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_405,06:29:D5:47:DF:20,-41,1,오후 5:14:20,2.4GHz,405,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_405,06:29:D5:47:DF:20,-42,1,오후 5:14:23,2.4GHz,405,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_403,0A:29:D5:47:E3:10,-78,116,오후 5:14:17,5GHz,403,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_403,0A:29:D5:47:E3:10,-78,116,오후 5:14:20,5GHz,403,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_403,0A:29:D5:47:E3:10,-78,116,오후 5:14:23,5GHz,403,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_404,06:29:D5:47:EF:E0,-63,1,오후 5:14:23,2.4GHz,404,인수_data/405_문앞.txt,405,문앞,405_문앞
wi_dje_410,0A:29:D5:47:E8:30,-72,52,오후 5:27:43,5GHz,410,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_410,0A:29:D5:47:E8:30,-71,52,오후 5:27:46,5GHz,410,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_410,0A:29:D5:47:E8:30,-71,52,오후 5:27:49,5GHz,410,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_410,0A:29:D5:47:E8:30,-74,52,오후 5:27:52,5GHz,410,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_410,0A:29:D5:47:E8:30,-72,52,오후 5:27:56,5GHz,410,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_410,0A:29:D5:47:E8:30,-75,52,오후 5:27:59,5GHz,410,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_412,06:29:D5:2B:5E:F0,-65,1,오후 5:27:52,2.4GHz,412,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_412,06:29:D5:2B:5E:F0,-65,1,오후 5:27:56,2.4GHz,412,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_412,06:29:D5:2B:5E:F0,-65,1,오후 5:27:59,2.4GHz,412,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_411,0A:29:D5:2B:5F:10,-45,36,오후 5:27:43,5GHz,411,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_411,0A:29:D5:2B:5F:10,-48,36,오후 5:27:46,5GHz,411,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_411,0A:29:D5:2B:5F:10,-48,36,오후 5:27:49,5GHz,411,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_411,0A:29:D5:2B:5F:10,-47,36,오후 5:27:52,5GHz,411,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_411,0A:29:D5:2B:5F:10,-47,36,오후 5:27:56,5GHz,411,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_411,0A:29:D5:2B:5F:10,-48,36,오후 5:27:59,5GHz,411,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_410,06:29:D5:47:E8:30,-63,11,오후 5:27:52,2.4GHz,410,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_410,06:29:D5:47:E8:30,-69,11,오후 5:27:56,2.4GHz,410,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_410,06:29:D5:47:E8:30,-69,11,오후 5:27:59,2.4GHz,410,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_413,0A:29:D5:2B:5E:E0,-92,100,오후 5:27:43,5GHz,413,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_413,0A:29:D5:2B:5E:E0,-92,100,오후 5:27:46,5GHz,413,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_413,0A:29:D5:2B:5E:E0,-92,100,오후 5:27:49,5GHz,413,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_413,0A:29:D5:2B:5E:E0,-92,100,오후 5:27:52,5GHz,413,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_413,0A:29:D5:2B:5E:E0,-92,100,오후 5:27:56,5GHz,413,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_413,0A:29:D5:2B:5E:E0,-92,100,오후 5:27:59,5GHz,413,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_411,06:29:D5:2B:5F:10,-52,1,오후 5:27:43,2.4GHz,411,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_411,06:29:D5:2B:5F:10,-44,1,오후 5:27:46,2.4GHz,411,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_411,06:29:D5:2B:5F:10,-44,1,오후 5:27:49,2.4GHz,411,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_411,06:29:D5:2B:5F:10,-42,1,오후 5:27:52,2.4GHz,411,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_411,06:29:D5:2B:5F:10,-46,1,오후 5:27:56,2.4GHz,411,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_411,06:29:D5:2B:5F:10,-44,1,오후 5:27:59,2.4GHz,411,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_409,0A:29:D5:47:E8:10,-92,116,오후 5:27:43,5GHz,409,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_409,0A:29:D5:47:E8:10,-92,116,오후 5:27:46,5GHz,409,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_409,0A:29:D5:47:E8:10,-92,116,오후 5:27:49,5GHz,409,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_409,0A:29:D5:47:E8:10,-92,116,오후 5:27:52,5GHz,409,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_409,0A:29:D5:47:E8:10,-92,116,오후 5:27:56,5GHz,409,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_409,0A:29:D5:47:E8:10,-92,116,오후 5:27:59,5GHz,409,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-78,149,오후 5:27:43,5GHz,412,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-73,149,오후 5:27:46,5GHz,412,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-74,149,오후 5:27:49,5GHz,412,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-76,149,오후 5:27:52,5GHz,412,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-77,149,오후 5:27:56,5GHz,412,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_412,0A:29:D5:2B:5E:F0,-75,149,오후 5:27:59,5GHz,412,인수_data/411_벽.txt,411,벽,411_벽
wi_dje_401,0A:29:D5:47:E3:30,-42,149,오후 5:01:19,5GHz,401,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_401,0A:29:D5:47:E3:30,-46,149,오후 5:01:22,5GHz,401,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_401,0A:29:D5:47:E3:30,-48,149,오후 5:01:26,5GHz,401,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_401,0A:29:D5:47:E3:30,-47,149,오후 5:01:29,5GHz,401,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_402,06:29:D5:47:E3:20,-73,1,오후 5:01:19,2.4GHz,402,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_402,06:29:D5:47:E3:20,-73,1,오후 5:01:22,2.4GHz,402,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_402,06:29:D5:47:E3:20,-66,1,오후 5:01:26,2.4GHz,402,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_402,06:29:D5:47:E3:20,-66,1,오후 5:01:29,2.4GHz,402,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_401,06:29:D5:47:E3:30,-37,1,오후 5:01:19,2.4GHz,401,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_401,06:29:D5:47:E3:30,-36,1,오후 5:01:22,2.4GHz,401,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_401,06:29:D5:47:E3:30,-36,1,오후 5:01:26,2.4GHz,401,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_401,06:29:D5:47:E3:30,-38,1,오후 5:01:29,2.4GHz,401,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_402,0A:29:D5:47:E3:20,-75,52,오후 5:01:19,5GHz,402,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_402,0A:29:D5:47:E3:20,-75,52,오후 5:01:22,5GHz,402,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_402,0A:29:D5:47:E3:20,-77,52,오후 5:01:26,5GHz,402,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_402,0A:29:D5:47:E3:20,-76,52,오후 5:01:29,5GHz,402,인수_data/401_벽.txt,401,벽,401_벽
wi_dje_410,0A:29:D5:47:E8:30,-86,52,오후 5:14:14,5GHz,410,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_410,0A:29:D5:47:E8:30,-92,52,오후 5:14:16,5GHz,410,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_410,0A:29:D5:47:E8:30,-90,52,오후 5:14:19,5GHz,410,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_410,0A:29:D5:47:E8:30,-90,52,오후 5:14:22,5GHz,410,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_410,0A:29:D5:47:E8:30,-85,52,오후 5:14:24,5GHz,410,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_412,06:29:D5:2B:5E:F0,-71,1,오후 5:14:24,2.4GHz,412,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_414,0A:29:D5:2B:5E:D0,-69,116,오후 5:14:14,5GHz,414,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_414,0A:29:D5:2B:5E:D0,-69,116,오후 5:14:16,5GHz,414,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_414,0A:29:D5:2B:5E:D0,-71,116,오후 5:14:19,5GHz,414,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_414,0A:29:D5:2B:5E:D0,-71,116,오후 5:14:22,5GHz,414,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_414,0A:29:D5:2B:5E:D0,-72,116,오후 5:14:24,5GHz,414,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_411,0A:29:D5:2B:5F:10,-88,36,오후 5:14:14,5GHz,411,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_411,0A:29:D5:2B:5F:10,-86,36,오후 5:14:16,5GHz,411,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_411,0A:29:D5:2B:5F:10,-86,36,오후 5:14:19,5GHz,411,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_411,0A:29:D5:2B:5F:10,-86,36,오후 5:14:22,5GHz,411,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_411,0A:29:D5:2B:5F:10,-85,36,오후 5:14:24,5GHz,411,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_414,06:29:D5:2B:5E:D0,-67,1,오후 5:14:14,2.4GHz,414,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_414,06:29:D5:2B:5E:D0,-66,1,오후 5:14:16,2.4GHz,414,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_414,06:29:D5:2B:5E:D0,-66,1,오후 5:14:19,2.4GHz,414,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_414,06:29:D5:2B:5E:D0,-66,1,오후 5:14:22,2.4GHz,414,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_414,06:29:D5:2B:5E:D0,-66,1,오후 5:14:24,2.4GHz,414,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_413,0A:29:D5:2B:5E:E0,-54,100,오후 5:14:14,5GHz,413,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_413,0A:29:D5:2B:5E:E0,-54,100,오후 5:14:16,5GHz,413,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_413,0A:29:D5:2B:5E:E0,-55,100,오후 5:14:19,5GHz,413,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_413,0A:29:D5:2B:5E:E0,-55,100,오후 5:14:22,5GHz,413,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_413,0A:29:D5:2B:5E:E0,-57,100,오후 5:14:24:24,5GHz,413,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_409,0A:29:D5:47:E8:10,-91,116,오후 5:14:16,5GHz,409,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_409,0A:29:D5:47:E8:10,-91,116,오후 5:14:19,5GHz,409,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_409,0A:29:D5:47:E8:10,-91,116,오후 5:14:22,5GHz,409,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_409,0A:29:D5:47:E8:10,-91,116,오후 5:14:24,5GHz,409,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_413,06:29:D5:2B:5E:E0,-60,1,오후 5:14:14,2.4GHz,413,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_413,06:29:D5:2B:5E:E0,-60,1,오후 5:14:16,2.4GHz,413,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_413,06:29:D5:2B:5E:E0,-60,1,오후 5:14:19,2.4GHz,413,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_413,06:29:D5:2B:5E:E0,-48,1,오후 5:14:22,2.4GHz,413,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_413,06:29:D5:2B:5E:E0,-48,1,오후 5:14:24,2.4GHz,413,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_412,0A:29:D5:2B:5E:F0,-76,149,오후 5:14:14,5GHz,412,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_412,0A:29:D5:2B:5E:F0,-78,149,오후 5:14:16,5GHz,412,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_412,0A:29:D5:2B:5E:F0,-76,149,오후 5:14:19,5GHz,412,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_412,0A:29:D5:2B:5E:F0,-77,149,오후 5:14:22,5GHz,412,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_412,0A:29:D5:2B:5E:F0,-78,149,오후 5:14:24,5GHz,412,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_415,0A:29:D5:2B:32:40,-81,149,오후 5:14:14,5GHz,415,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_415,0A:29:D5:2B:32:40,-81,149,오후 5:14:16,5GHz,415,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_415,0A:29:D5:2B:32:40,-81,149,오후 5:14:19,5GHz,415,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_415,0A:29:D5:2B:32:40,-81,149,오후 5:14:22,5GHz,415,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_415,0A:29:D5:2B:32:40,-81,149,오후 5:14:24,5GHz,415,인수_data/413_복도.txt,413,복도,413_복도
wi_dje_408,0A:29:D5:47:E8:20,-72,149,오후 5:22:20,5GHz,408,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_408,0A:29:D5:47:E8:20,-75,149,오후 5:22:23,5GHz,408,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_408,0A:29:D5:47:E8:20,-73,149,오후 5:22:26,5GHz,408,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_408,0A:29:D5:47:E8:20,-74,149,오후 5:22:28,5GHz,408,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_408,0A:29:D5:47:E8:20,-77,149,오후 5:22:31,5GHz,408,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_407,0A:29:D5:47:E8:00,-60,100,오후 5:22:20,5GHz,407,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_407,0A:29:D5:47:E8:00,-56,100,오후 5:22:23,5GHz,407,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_407,0A:29:D5:47:E8:00,-61,100,오후 5:22:26,5GHz,407,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_407,0A:29:D5:47:E8:00,-59,100,오후 5:22:28,5GHz,407,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_407,0A:29:D5:47:E8:00,-58,100,오후 5:22:31,5GHz,407,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_409,0A:29:D5:47:E8:10,-87,116,오후 5:22:20,5GHz,409,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_409,0A:29:D5:47:E8:10,-88,116,오후 5:22:23,5GHz,409,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_409,0A:29:D5:47:E8:10,-87,116,오후 5:22:26,5GHz,409,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_409,0A:29:D5:47:E8:10,-89,116,오후 5:22:28,5GHz,409,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_409,0A:29:D5:47:E8:10,-87,116,오후 5:22:31,5GHz,409,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_406,0A:29:D5:47:E7:B0,-73,52,오후 5:22:20,5GHz,406,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_406,0A:29:D5:47:E7:B0,-69,52,오후 5:22:23,5GHz,406,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_406,0A:29:D5:47:E7:B0,-72,52,오후 5:22:26,5GHz,406,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_406,0A:29:D5:47:E7:B0,-71,52,오후 5:22:28,5GHz,406,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_406,0A:29:D5:47:E7:B0,-73,52,오후 5:22:31,5GHz,406,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_407,06:29:D5:47:E8:00,-57,11,오후 5:22:20,2.4GHz,407,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_407,06:29:D5:47:E8:00,-52,11,오후 5:22:23,2.4GHz,407,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_407,06:29:D5:47:E8:00,-52,11,오후 5:22:26,2.4GHz,407,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_407,06:29:D5:47:E8:00,-52,11,오후 5:22:28,2.4GHz,407,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_407,06:29:D5:47:E8:00,-52,11,오후 5:22:31,2.4GHz,407,인수_data/407_복도.txt,407,복도,407_복도
wi_dje_410,0A:29:D5:47:E8:30,-46,52,오후 5:29:46,5GHz,410,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_410,0A:29:D5:47:E8:30,-42,52,오후 5:29:49,5GHz,410,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_410,0A:29:D5:47:E8:30,-41,52,오후 5:29:51,5GHz,410,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_410,0A:29:D5:47:E8:30,-41,52,오후 5:29:54,5GHz,410,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_410,0A:29:D5:47:E8:30,-43,52,오후 5:29:57,5GHz,410,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_411,0A:29:D5:2B:5F:10,-73,36,오후 5:29:46,5GHz,411,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_411,0A:29:D5:2B:5F:10,-74,36,오후 5:29:49,5GHz,411,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_411,0A:29:D5:2B:5F:10,-71,36,오후 5:29:51,5GHz,411,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_411,0A:29:D5:2B:5F:10,-71,36,오후 5:29:54,5GHz,411,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_411,0A:29:D5:2B:5F:10,-71,36,오후 5:29:57,5GHz,411,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_410,06:29:D5:47:E8:30,-50,11,오후 5:29:46,2.4GHz,410,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_410,06:29:D5:47:E8:30,-39,11,오후 5:29:49,2.4GHz,410,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_410,06:29:D5:47:E8:30,-38,11,오후 5:29:51,2.4GHz,410,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_410,06:29:D5:47:E8:30,-38,11,오후 5:29:54,2.4GHz,410,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_410,06:29:D5:47:E8:30,-46,11,오후 5:29:57,2.4GHz,410,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_409,0A:29:D5:47:E8:10,-80,116,오후 5:29:46,5GHz,409,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_409,0A:29:D5:47:E8:10,-77,116,오후 5:29:49,5GHz,409,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_409,0A:29:D5:47:E8:10,-75,116,오후 5:29:51,5GHz,409,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_409,0A:29:D5:47:E8:10,-78,116,오후 5:29:54,5GHz,409,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_409,0A:29:D5:47:E8:10,-78,116,오후 5:29:57,5GHz,409,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_411,06:29:D5:2B:5F:10,-66,1,오후 5:29:46,2.4GHz,411,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_411,06:29:D5:2B:5F:10,-66,1,오후 5:29:49,2.4GHz,411,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_411,06:29:D5:2B:5F:10,-66,1,오후 5:29:51,2.4GHz,411,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_411,06:29:D5:2B:5F:10,-66,1,오후 5:29:54,2.4GHz,411,인수_data/410_벽.txt,410,벽,410_벽
wi_dje_411,06:29:D5:2B:5F:10,-66,1,오후 5:29:57,2.4GHz,411,인수_data/410_벽.txt,410,벽,410_벽
